CA High School,Calculation1,City,County,Measure Names,Measure Values
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL050980,Fresno,Fresno,Enrl GPA,3.951481481
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL050980,Fresno,Fresno,Adm GPA,3.892297297
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL050980,Fresno,Fresno,App GPA,3.718305085
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL051218,Huntington Beach,Orange,Enrl GPA,4.002884615
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL051218,Huntington Beach,Orange,Adm GPA,3.878023256
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL051218,Huntington Beach,Orange,App GPA,3.72
EDISON SENIOR HIGH SCHOOL,EDISON SENIOR HIGH SCHOOL053420,Stockton,San Joaquin,Enrl GPA,4.047777778
EDISON SENIOR HIGH SCHOOL,EDISON SENIOR HIGH SCHOOL053420,Stockton,San Joaquin,Adm GPA,3.962
EDISON SENIOR HIGH SCHOOL,EDISON SENIOR HIGH SCHOOL053420,Stockton,San Joaquin,App GPA,3.745
EDWARD R ROYBAL LEARNING CNTR,EDWARD R ROYBAL LEARNING CNTR051862,Los Angeles,Los Angeles,Enrl GPA,3.976052632
EDWARD R ROYBAL LEARNING CNTR,EDWARD R ROYBAL LEARNING CNTR051862,Los Angeles,Los Angeles,Adm GPA,3.949661017
EDWARD R ROYBAL LEARNING CNTR,EDWARD R ROYBAL LEARNING CNTR051862,Los Angeles,Los Angeles,App GPA,3.714404762
EISENHOWER HIGH SCHOOL,EISENHOWER HIGH SCHOOL052622,Rialto,San Bernardino,Enrl GPA,3.843125
EISENHOWER HIGH SCHOOL,EISENHOWER HIGH SCHOOL052622,Rialto,San Bernardino,Adm GPA,3.878461538
EISENHOWER HIGH SCHOOL,EISENHOWER HIGH SCHOOL052622,Rialto,San Bernardino,App GPA,3.669487179
EL CAJON VALLEY HIGH SCHOOL,EL CAJON VALLEY HIGH SCHOOL050805,El Cajon,San Diego,Enrl GPA,4.038461538
EL CAJON VALLEY HIGH SCHOOL,EL CAJON VALLEY HIGH SCHOOL050805,El Cajon,San Diego,Adm GPA,3.946153846
EL CAJON VALLEY HIGH SCHOOL,EL CAJON VALLEY HIGH SCHOOL050805,El Cajon,San Diego,App GPA,3.621041667
EL CAMINO FUNDAMENTAL HS,EL CAMINO FUNDAMENTAL HS052710,Sacramento,Sacramento,Enrl GPA,3.9485
EL CAMINO FUNDAMENTAL HS,EL CAMINO FUNDAMENTAL HS052710,Sacramento,Sacramento,Adm GPA,3.919142857
EL CAMINO FUNDAMENTAL HS,EL CAMINO FUNDAMENTAL HS052710,Sacramento,Sacramento,App GPA,3.817307692
EL CAMINO HIGH SCHOOL,EL CAMINO HIGH SCHOOL052248,Oceanside,San Diego,Enrl GPA,3.991428571
EL CAMINO HIGH SCHOOL,EL CAMINO HIGH SCHOOL052248,Oceanside,San Diego,Adm GPA,3.9425
EL CAMINO HIGH SCHOOL,EL CAMINO HIGH SCHOOL052248,Oceanside,San Diego,App GPA,3.696829268
EL CAMINO HIGH SCHOOL,EL CAMINO HIGH SCHOOL053648,Ventura,Ventura,Enrl GPA,
EL CAMINO HIGH SCHOOL,EL CAMINO HIGH SCHOOL053648,Ventura,Ventura,Adm GPA,4.092
EL CAMINO HIGH SCHOOL,EL CAMINO HIGH SCHOOL053648,Ventura,Ventura,App GPA,3.645833333
EL CAMINO HIGH,EL CAMINO HIGH053413,South San Francisco,San Mateo,Enrl GPA,3.849565217
EL CAMINO HIGH,EL CAMINO HIGH053413,South San Francisco,San Mateo,Adm GPA,3.788125
EL CAMINO HIGH,EL CAMINO HIGH053413,South San Francisco,San Mateo,App GPA,3.654835165
EL CAMINO REAL CHARTER HIGH SC,EL CAMINO REAL CHARTER HIGH SC053801,Woodland Hills,Los Angeles,Enrl GPA,3.799589041
EL CAMINO REAL CHARTER HIGH SC,EL CAMINO REAL CHARTER HIGH SC053801,Woodland Hills,Los Angeles,Adm GPA,3.715954198
EL CAMINO REAL CHARTER HIGH SC,EL CAMINO REAL CHARTER HIGH SC053801,Woodland Hills,Los Angeles,App GPA,3.516101695
EL CAPITAN HIGH SCHOOL,EL CAPITAN HIGH SCHOOL051346,Lakeside,San Diego,Enrl GPA,4.034166667
EL CAPITAN HIGH SCHOOL,EL CAPITAN HIGH SCHOOL051346,Lakeside,San Diego,Adm GPA,4.060666667
EL CAPITAN HIGH SCHOOL,EL CAPITAN HIGH SCHOOL051346,Lakeside,San Diego,App GPA,3.790740741
EL CERRITO HIGH SCHOOL,EL CERRITO HIGH SCHOOL050815,El Cerrito,Contra Costa,Enrl GPA,4.02547619
EL CERRITO HIGH SCHOOL,EL CERRITO HIGH SCHOOL050815,El Cerrito,Contra Costa,Adm GPA,3.977702703
EL CERRITO HIGH SCHOOL,EL CERRITO HIGH SCHOOL050815,El Cerrito,Contra Costa,App GPA,3.786576577
EL DIAMANTE HIGH SCHOOL,EL DIAMANTE HIGH SCHOOL053699,Visalia,Tulare,Enrl GPA,3.949047619
EL DIAMANTE HIGH SCHOOL,EL DIAMANTE HIGH SCHOOL053699,Visalia,Tulare,Adm GPA,3.889189189
EL DIAMANTE HIGH SCHOOL,EL DIAMANTE HIGH SCHOOL053699,Visalia,Tulare,App GPA,3.761587302
EL DORADO HIGH SCHOOL,EL DORADO HIGH SCHOOL052478,Placentia,Orange,Enrl GPA,3.836190476
EL DORADO HIGH SCHOOL,EL DORADO HIGH SCHOOL052478,Placentia,Orange,Adm GPA,3.816521739
EL DORADO HIGH SCHOOL,EL DORADO HIGH SCHOOL052478,Placentia,Orange,App GPA,3.675
EL DORADO HIGH SCHOOL,EL DORADO HIGH SCHOOL052485,Placerville,El Dorado,Enrl GPA,3.9325
EL DORADO HIGH SCHOOL,EL DORADO HIGH SCHOOL052485,Placerville,El Dorado,Adm GPA,3.904545455
EL DORADO HIGH SCHOOL,EL DORADO HIGH SCHOOL052485,Placerville,El Dorado,App GPA,3.7575
EL MODENA HIGH SCHOOL,EL MODENA HIGH SCHOOL052276,Orange,Orange,Enrl GPA,3.937142857
EL MODENA HIGH SCHOOL,EL MODENA HIGH SCHOOL052276,Orange,Orange,Adm GPA,3.897631579
EL MODENA HIGH SCHOOL,EL MODENA HIGH SCHOOL052276,Orange,Orange,App GPA,3.662941176
EL MOLINO HIGH SCHOOL,EL MOLINO HIGH SCHOOL050947,Forestville,Sonoma,Enrl GPA,
EL MOLINO HIGH SCHOOL,EL MOLINO HIGH SCHOOL050947,Forestville,Sonoma,Adm GPA,3.991818182
EL MOLINO HIGH SCHOOL,EL MOLINO HIGH SCHOOL050947,Forestville,Sonoma,App GPA,3.86
EL MONTE HIGH SCHOOL,EL MONTE HIGH SCHOOL050835,El Monte,Los Angeles,Enrl GPA,3.855769231
EL MONTE HIGH SCHOOL,EL MONTE HIGH SCHOOL050835,El Monte,Los Angeles,Adm GPA,3.818266667
EL MONTE HIGH SCHOOL,EL MONTE HIGH SCHOOL050835,El Monte,Los Angeles,App GPA,3.619322034
EL RANCHO HIGH SCHOOL,EL RANCHO HIGH SCHOOL052655,Pico Rivera,Los Angeles,Enrl GPA,3.678108108
EL RANCHO HIGH SCHOOL,EL RANCHO HIGH SCHOOL052655,Pico Rivera,Los Angeles,Adm GPA,3.580704225
EL RANCHO HIGH SCHOOL,EL RANCHO HIGH SCHOOL052655,Pico Rivera,Los Angeles,App GPA,3.287443609
EL SEGUNDO HIGH SCHOOL,EL SEGUNDO HIGH SCHOOL050845,El Segundo,Los Angeles,Enrl GPA,3.829090909
EL SEGUNDO HIGH SCHOOL,EL SEGUNDO HIGH SCHOOL050845,El Segundo,Los Angeles,Adm GPA,3.909142857
EL SEGUNDO HIGH SCHOOL,EL SEGUNDO HIGH SCHOOL050845,El Segundo,Los Angeles,App GPA,3.707647059
EL TORO HIGH SCHOOL,EL TORO HIGH SCHOOL051974,Lake Forest,Orange,Enrl GPA,3.882666667
EL TORO HIGH SCHOOL,EL TORO HIGH SCHOOL051974,Lake Forest,Orange,Adm GPA,3.856835443
EL TORO HIGH SCHOOL,EL TORO HIGH SCHOOL051974,Lake Forest,Orange,App GPA,3.706434109
ELEANOR ROOSEVELT HIGH SCHOOL,ELEANOR ROOSEVELT HIGH SCHOOL054078,Eastvale,Riverside,Enrl GPA,3.870769231
ELEANOR ROOSEVELT HIGH SCHOOL,ELEANOR ROOSEVELT HIGH SCHOOL054078,Eastvale,Riverside,Adm GPA,3.814731183
ELEANOR ROOSEVELT HIGH SCHOOL,ELEANOR ROOSEVELT HIGH SCHOOL054078,Eastvale,Riverside,App GPA,3.495388889
ELISE P BUCKINGHAM CHRTR SCH,ELISE P BUCKINGHAM CHRTR SCH053596,Vacaville,Solano,Enrl GPA,4.073333333
ELISE P BUCKINGHAM CHRTR SCH,ELISE P BUCKINGHAM CHRTR SCH053596,Vacaville,Solano,Adm GPA,3.585555556
ELISE P BUCKINGHAM CHRTR SCH,ELISE P BUCKINGHAM CHRTR SCH053596,Vacaville,Solano,App GPA,3.648181818
ELIZABETH LEARNING CENTER,ELIZABETH LEARNING CENTER050697,Cudahy,Los Angeles,Enrl GPA,4.085333333
ELIZABETH LEARNING CENTER,ELIZABETH LEARNING CENTER050697,Cudahy,Los Angeles,Adm GPA,3.997931034
ELIZABETH LEARNING CENTER,ELIZABETH LEARNING CENTER050697,Cudahy,Los Angeles,App GPA,3.824651163
ELK GROVE HIGH SCHOOL,ELK GROVE HIGH SCHOOL050825,Elk Grove,Sacramento,Enrl GPA,4.002916667
ELK GROVE HIGH SCHOOL,ELK GROVE HIGH SCHOOL050825,Elk Grove,Sacramento,Adm GPA,3.936428571
ELK GROVE HIGH SCHOOL,ELK GROVE HIGH SCHOOL050825,Elk Grove,Sacramento,App GPA,3.733088235
ELSIE ALLEN HIGH SCHOOL,ELSIE ALLEN HIGH SCHOOL053316,Santa Rosa,Sonoma,Enrl GPA,
ELSIE ALLEN HIGH SCHOOL,ELSIE ALLEN HIGH SCHOOL053316,Santa Rosa,Sonoma,Adm GPA,3.828
ELSIE ALLEN HIGH SCHOOL,ELSIE ALLEN HIGH SCHOOL053316,Santa Rosa,Sonoma,App GPA,3.425
ELSINORE HIGH SCHOOL,ELSINORE HIGH SCHOOL050855,Wildomar,Riverside,Enrl GPA,3.84
ELSINORE HIGH SCHOOL,ELSINORE HIGH SCHOOL050855,Wildomar,Riverside,Adm GPA,3.8759375
ELSINORE HIGH SCHOOL,ELSINORE HIGH SCHOOL050855,Wildomar,Riverside,App GPA,3.685869565
EMERY HIGH SCHOOL,EMERY HIGH SCHOOL050860,Oakland,Alameda,Enrl GPA,4.003333333
EMERY HIGH SCHOOL,EMERY HIGH SCHOOL050860,Oakland,Alameda,Adm GPA,3.961666667
EMERY HIGH SCHOOL,EMERY HIGH SCHOOL050860,Oakland,Alameda,App GPA,3.6885
ENCINA HIGH SCHOOL,ENCINA HIGH SCHOOL052716,Sacramento,Sacramento,Enrl GPA,
ENCINA HIGH SCHOOL,ENCINA HIGH SCHOOL052716,Sacramento,Sacramento,Adm GPA,
ENCINA HIGH SCHOOL,ENCINA HIGH SCHOOL052716,Sacramento,Sacramento,App GPA,3.59875
ENCINAL HIGH SCHOOL,ENCINAL HIGH SCHOOL050015,Alameda,Alameda,Enrl GPA,3.8325
ENCINAL HIGH SCHOOL,ENCINAL HIGH SCHOOL050015,Alameda,Alameda,Adm GPA,3.805957447
ENCINAL HIGH SCHOOL,ENCINAL HIGH SCHOOL050015,Alameda,Alameda,App GPA,3.638055556
ENCORE JR/SR HIGH SCHOOL,ENCORE JR/SR HIGH SCHOOL054307,Hesperia,San Bernardino,Enrl GPA,
ENCORE JR/SR HIGH SCHOOL,ENCORE JR/SR HIGH SCHOOL054307,Hesperia,San Bernardino,Adm GPA,4.077142857
ENCORE JR/SR HIGH SCHOOL,ENCORE JR/SR HIGH SCHOOL054307,Hesperia,San Bernardino,App GPA,3.916666667
ENGINEERING & TECH ACAD AT THS,ENGINEERING & TECH ACAD AT THS054441,Los Angeles,Los Angeles,Enrl GPA,3.93
ENGINEERING & TECH ACAD AT THS,ENGINEERING & TECH ACAD AT THS054441,Los Angeles,Los Angeles,Adm GPA,3.898181818
ENGINEERING & TECH ACAD AT THS,ENGINEERING & TECH ACAD AT THS054441,Los Angeles,Los Angeles,App GPA,3.507272727
ENTERPRISE HIGH SCHOOL,ENTERPRISE HIGH SCHOOL052580,Redding,Shasta,Enrl GPA,
ENTERPRISE HIGH SCHOOL,ENTERPRISE HIGH SCHOOL052580,Redding,Shasta,Adm GPA,3.87
ENTERPRISE HIGH SCHOOL,ENTERPRISE HIGH SCHOOL052580,Redding,Shasta,App GPA,3.722777778
ENVIRONMENTAL CHARTER HS,ENVIRONMENTAL CHARTER HS051472,Lawndale,Los Angeles,Enrl GPA,3.834
ENVIRONMENTAL CHARTER HS,ENVIRONMENTAL CHARTER HS051472,Lawndale,Los Angeles,Adm GPA,3.823589744
ENVIRONMENTAL CHARTER HS,ENVIRONMENTAL CHARTER HS051472,Lawndale,Los Angeles,App GPA,3.63265625
ENVISION ACAD ARTS/TECHNOLOGY,ENVISION ACAD ARTS/TECHNOLOGY054285,Oakland,Alameda,Enrl GPA,
ENVISION ACAD ARTS/TECHNOLOGY,ENVISION ACAD ARTS/TECHNOLOGY054285,Oakland,Alameda,Adm GPA,3.342857143
ENVISION ACAD ARTS/TECHNOLOGY,ENVISION ACAD ARTS/TECHNOLOGY054285,Oakland,Alameda,App GPA,3.254545455
ERNEST RIGHETTI HIGH SCHOOL,ERNEST RIGHETTI HIGH SCHOOL053303,Santa Maria,Santa Barbara,Enrl GPA,4.003333333
ERNEST RIGHETTI HIGH SCHOOL,ERNEST RIGHETTI HIGH SCHOOL053303,Santa Maria,Santa Barbara,Adm GPA,3.93675
ERNEST RIGHETTI HIGH SCHOOL,ERNEST RIGHETTI HIGH SCHOOL053303,Santa Maria,Santa Barbara,App GPA,3.769032258
ESCALON HIGH SCHOOL,ESCALON HIGH SCHOOL050870,Escalon,San Joaquin,Enrl GPA,3.783333333
ESCALON HIGH SCHOOL,ESCALON HIGH SCHOOL050870,Escalon,San Joaquin,Adm GPA,3.768333333
ESCALON HIGH SCHOOL,ESCALON HIGH SCHOOL050870,Escalon,San Joaquin,App GPA,3.639444444
ESCONDIDO ADVENTIST ACADEMY,ESCONDIDO ADVENTIST ACADEMY050879,Escondido,San Diego,Enrl GPA,
ESCONDIDO ADVENTIST ACADEMY,ESCONDIDO ADVENTIST ACADEMY050879,Escondido,San Diego,Adm GPA,3.853333333
ESCONDIDO ADVENTIST ACADEMY,ESCONDIDO ADVENTIST ACADEMY050879,Escondido,San Diego,App GPA,3.84625
ESCONDIDO CHARTER HIGH SCHOOL,ESCONDIDO CHARTER HIGH SCHOOL050871,Escondido,San Diego,Enrl GPA,4.087272727
ESCONDIDO CHARTER HIGH SCHOOL,ESCONDIDO CHARTER HIGH SCHOOL050871,Escondido,San Diego,Adm GPA,4.075555556
ESCONDIDO CHARTER HIGH SCHOOL,ESCONDIDO CHARTER HIGH SCHOOL050871,Escondido,San Diego,App GPA,3.677857143
ESCONDIDO HIGH SCHOOL,ESCONDIDO HIGH SCHOOL050880,Escondido,San Diego,Enrl GPA,3.900909091
ESCONDIDO HIGH SCHOOL,ESCONDIDO HIGH SCHOOL050880,Escondido,San Diego,Adm GPA,3.877446809
ESCONDIDO HIGH SCHOOL,ESCONDIDO HIGH SCHOOL050880,Escondido,San Diego,App GPA,3.564831461
ESPARTO HIGH SCHOOL,ESPARTO HIGH SCHOOL050885,Esparto,Yolo,Enrl GPA,
ESPARTO HIGH SCHOOL,ESPARTO HIGH SCHOOL050885,Esparto,Yolo,Adm GPA,3.824
ESPARTO HIGH SCHOOL,ESPARTO HIGH SCHOOL050885,Esparto,Yolo,App GPA,3.634166667
ESPERANZA HIGH SCHOOL,ESPERANZA HIGH SCHOOL050093,Anaheim,Orange,Enrl GPA,3.7225
ESPERANZA HIGH SCHOOL,ESPERANZA HIGH SCHOOL050093,Anaheim,Orange,Adm GPA,3.773333333
ESPERANZA HIGH SCHOOL,ESPERANZA HIGH SCHOOL050093,Anaheim,Orange,App GPA,3.595934066
ESTANCIA HIGH SCHOOL,ESTANCIA HIGH SCHOOL050684,Costa Mesa,Orange,Enrl GPA,4.105
ESTANCIA HIGH SCHOOL,ESTANCIA HIGH SCHOOL050684,Costa Mesa,Orange,Adm GPA,4.035714286
ESTANCIA HIGH SCHOOL,ESTANCIA HIGH SCHOOL050684,Costa Mesa,Orange,App GPA,3.749166667
ETIWANDA HIGH SCHOOL,ETIWANDA HIGH SCHOOL050888,Etiwanda,San Bernardino,Enrl GPA,3.921111111
ETIWANDA HIGH SCHOOL,ETIWANDA HIGH SCHOOL050888,Etiwanda,San Bernardino,Adm GPA,3.84115942
ETIWANDA HIGH SCHOOL,ETIWANDA HIGH SCHOOL050888,Etiwanda,San Bernardino,App GPA,3.620932203
EUREKA SENIOR HIGH SCHOOL,EUREKA SENIOR HIGH SCHOOL050900,Eureka,Humboldt,Enrl GPA,3.8675
EUREKA SENIOR HIGH SCHOOL,EUREKA SENIOR HIGH SCHOOL050900,Eureka,Humboldt,Adm GPA,3.867058824
EUREKA SENIOR HIGH SCHOOL,EUREKA SENIOR HIGH SCHOOL050900,Eureka,Humboldt,App GPA,3.688333333
EVEREST PUBLIC HIGH SCHOOL,EVEREST PUBLIC HIGH SCHOOL054429,Redwood City,San Mateo,Enrl GPA,3.781666667
EVEREST PUBLIC HIGH SCHOOL,EVEREST PUBLIC HIGH SCHOOL054429,Redwood City,San Mateo,Adm GPA,3.902916667
EVEREST PUBLIC HIGH SCHOOL,EVEREST PUBLIC HIGH SCHOOL054429,Redwood City,San Mateo,App GPA,3.702777778
EVERETT ALVAREZ HIGH SCHOOL,EVERETT ALVAREZ HIGH SCHOOL052778,Salinas,Monterey,Enrl GPA,3.916315789
EVERETT ALVAREZ HIGH SCHOOL,EVERETT ALVAREZ HIGH SCHOOL052778,Salinas,Monterey,Adm GPA,3.831212121
EVERETT ALVAREZ HIGH SCHOOL,EVERETT ALVAREZ HIGH SCHOOL052778,Salinas,Monterey,App GPA,3.651538462
EVERGREEN VALLEY HIGH SCHOOL,EVERGREEN VALLEY HIGH SCHOOL053169,San Jose,Santa Clara,Enrl GPA,3.95780303
EVERGREEN VALLEY HIGH SCHOOL,EVERGREEN VALLEY HIGH SCHOOL053169,San Jose,Santa Clara,Adm GPA,3.889329897
EVERGREEN VALLEY HIGH SCHOOL,EVERGREEN VALLEY HIGH SCHOOL053169,San Jose,Santa Clara,App GPA,3.716797153
EXCELSIOR EDUCATION CENTER,EXCELSIOR EDUCATION CENTER053686,Victorville,San Bernardino,Enrl GPA,
EXCELSIOR EDUCATION CENTER,EXCELSIOR EDUCATION CENTER053686,Victorville,San Bernardino,Adm GPA,
EXCELSIOR EDUCATION CENTER,EXCELSIOR EDUCATION CENTER053686,Victorville,San Bernardino,App GPA,3.648888889
EXCELSIOR SCHOOL,EXCELSIOR SCHOOL051584,Pasadena,Los Angeles,Enrl GPA,3.163333333
EXCELSIOR SCHOOL,EXCELSIOR SCHOOL051584,Pasadena,Los Angeles,Adm GPA,3.363636364
EXCELSIOR SCHOOL,EXCELSIOR SCHOOL051584,Pasadena,Los Angeles,App GPA,3.215384615
EXETER UNION HIGH SCHOOL,EXETER UNION HIGH SCHOOL050905,Exeter,Tulare,Enrl GPA,
EXETER UNION HIGH SCHOOL,EXETER UNION HIGH SCHOOL050905,Exeter,Tulare,Adm GPA,3.862857143
EXETER UNION HIGH SCHOOL,EXETER UNION HIGH SCHOOL050905,Exeter,Tulare,App GPA,3.765333333
F BRAVO MEDICAL MAGNET HS,F BRAVO MEDICAL MAGNET HS051719,Los Angeles,Los Angeles,Enrl GPA,3.802352941
F BRAVO MEDICAL MAGNET HS,F BRAVO MEDICAL MAGNET HS051719,Los Angeles,Los Angeles,Adm GPA,3.729333333
F BRAVO MEDICAL MAGNET HS,F BRAVO MEDICAL MAGNET HS051719,Los Angeles,Los Angeles,App GPA,3.522155689
FAIRFAX HIGH SCHOOL,FAIRFAX HIGH SCHOOL051590,Los Angeles,Los Angeles,Enrl GPA,3.92825
FAIRFAX HIGH SCHOOL,FAIRFAX HIGH SCHOOL051590,Los Angeles,Los Angeles,Adm GPA,3.856190476
FAIRFAX HIGH SCHOOL,FAIRFAX HIGH SCHOOL051590,Los Angeles,Los Angeles,App GPA,3.550666667
FAIRFIELD HIGH SCHOOL,FAIRFIELD HIGH SCHOOL050911,Fairfield,Solano,Enrl GPA,3.89
FAIRFIELD HIGH SCHOOL,FAIRFIELD HIGH SCHOOL050911,Fairfield,Solano,Adm GPA,3.85
FAIRFIELD HIGH SCHOOL,FAIRFIELD HIGH SCHOOL050911,Fairfield,Solano,App GPA,3.592380952
FAIRMONT PREPARATORY ACADEMY,FAIRMONT PREPARATORY ACADEMY050103,Anaheim,Orange,Enrl GPA,3.831052632
FAIRMONT PREPARATORY ACADEMY,FAIRMONT PREPARATORY ACADEMY050103,Anaheim,Orange,Adm GPA,3.418461538
FAIRMONT PREPARATORY ACADEMY,FAIRMONT PREPARATORY ACADEMY050103,Anaheim,Orange,App GPA,3.31773913
FAITH BAPTIST SCHOOLS,FAITH BAPTIST SCHOOLS050467,Canoga Park,Los Angeles,Enrl GPA,3.865454545
FAITH BAPTIST SCHOOLS,FAITH BAPTIST SCHOOLS050467,Canoga Park,Los Angeles,Adm GPA,3.862666667
FAITH BAPTIST SCHOOLS,FAITH BAPTIST SCHOOLS050467,Canoga Park,Los Angeles,App GPA,3.844117647
FAITH CHRISTIAN SCHOOL,FAITH CHRISTIAN SCHOOL053811,Yuba City,Sutter,Enrl GPA,
FAITH CHRISTIAN SCHOOL,FAITH CHRISTIAN SCHOOL053811,Yuba City,Sutter,Adm GPA,4.028
FAITH CHRISTIAN SCHOOL,FAITH CHRISTIAN SCHOOL053811,Yuba City,Sutter,App GPA,3.883333333
FALLBROOK UNION HIGH SCHOOL,FALLBROOK UNION HIGH SCHOOL050925,Fallbrook,San Diego,Enrl GPA,3.918
FALLBROOK UNION HIGH SCHOOL,FALLBROOK UNION HIGH SCHOOL050925,Fallbrook,San Diego,Adm GPA,3.896
FALLBROOK UNION HIGH SCHOOL,FALLBROOK UNION HIGH SCHOOL050925,Fallbrook,San Diego,App GPA,3.72
FAME PUBLIC CHARTER SCHOOL,FAME PUBLIC CHARTER SCHOOL052213,Newark,Alameda,Enrl GPA,
FAME PUBLIC CHARTER SCHOOL,FAME PUBLIC CHARTER SCHOOL052213,Newark,Alameda,Adm GPA,
FAME PUBLIC CHARTER SCHOOL,FAME PUBLIC CHARTER SCHOOL052213,Newark,Alameda,App GPA,4.002
FARMERSVILLE HIGH SCHOOL,FARMERSVILLE HIGH SCHOOL050924,Farmersville,Tulare,Enrl GPA,4.032307692
FARMERSVILLE HIGH SCHOOL,FARMERSVILLE HIGH SCHOOL050924,Farmersville,Tulare,Adm GPA,3.995185185
FARMERSVILLE HIGH SCHOOL,FARMERSVILLE HIGH SCHOOL050924,Farmersville,Tulare,App GPA,3.745384615
FELICITAS GONZALO MENDEZ HS,FELICITAS GONZALO MENDEZ HS054381,Los Angeles,Los Angeles,Enrl GPA,3.778181818
FELICITAS GONZALO MENDEZ HS,FELICITAS GONZALO MENDEZ HS054381,Los Angeles,Los Angeles,Adm GPA,3.795263158
FELICITAS GONZALO MENDEZ HS,FELICITAS GONZALO MENDEZ HS054381,Los Angeles,Los Angeles,App GPA,3.441707317
FILLMORE HIGH SCHOOL,FILLMORE HIGH SCHOOL050935,Fillmore,Ventura,Enrl GPA,4.026666667
FILLMORE HIGH SCHOOL,FILLMORE HIGH SCHOOL050935,Fillmore,Ventura,Adm GPA,3.9375
FILLMORE HIGH SCHOOL,FILLMORE HIGH SCHOOL050935,Fillmore,Ventura,App GPA,3.653225806
FIREBAUGH HIGH SCHOOL,FIREBAUGH HIGH SCHOOL050937,Firebaugh,Fresno,Enrl GPA,4.088571429
FIREBAUGH HIGH SCHOOL,FIREBAUGH HIGH SCHOOL050937,Firebaugh,Fresno,Adm GPA,4.101818182
FIREBAUGH HIGH SCHOOL,FIREBAUGH HIGH SCHOOL050937,Firebaugh,Fresno,App GPA,3.8775
FIRST PRESBYTERIAN SCHOOL,FIRST PRESBYTERIAN SCHOOL050132,Alhambra,Los Angeles,Enrl GPA,
FIRST PRESBYTERIAN SCHOOL,FIRST PRESBYTERIAN SCHOOL050132,Alhambra,Los Angeles,Adm GPA,3.522
FIRST PRESBYTERIAN SCHOOL,FIRST PRESBYTERIAN SCHOOL050132,Alhambra,Los Angeles,App GPA,3.438571429
FLINTRIDGE PREPARATORY SCHOOL,FLINTRIDGE PREPARATORY SCHOOL052375,La Canada,Los Angeles,Enrl GPA,4.16
FLINTRIDGE PREPARATORY SCHOOL,FLINTRIDGE PREPARATORY SCHOOL052375,La Canada,Los Angeles,Adm GPA,4.028970588
FLINTRIDGE PREPARATORY SCHOOL,FLINTRIDGE PREPARATORY SCHOOL052375,La Canada,Los Angeles,App GPA,3.958101266
FLINTRIDGE SACRED HEART ACAD,FLINTRIDGE SACRED HEART ACAD052380,La Canada,Los Angeles,Enrl GPA,3.969411765
FLINTRIDGE SACRED HEART ACAD,FLINTRIDGE SACRED HEART ACAD052380,La Canada,Los Angeles,Adm GPA,3.956388889
FLINTRIDGE SACRED HEART ACAD,FLINTRIDGE SACRED HEART ACAD052380,La Canada,Los Angeles,App GPA,3.791785714
FLORIN HIGH SCHOOL,FLORIN HIGH SCHOOL052722,Sacramento,Sacramento,Enrl GPA,3.828571429
FLORIN HIGH SCHOOL,FLORIN HIGH SCHOOL052722,Sacramento,Sacramento,Adm GPA,3.786607143
FLORIN HIGH SCHOOL,FLORIN HIGH SCHOOL052722,Sacramento,Sacramento,App GPA,3.688333333
FLOYD B BUCHANAN HIGH SCHOOL,FLOYD B BUCHANAN HIGH SCHOOL050618,Clovis,Fresno,Enrl GPA,3.862564103
FLOYD B BUCHANAN HIGH SCHOOL,FLOYD B BUCHANAN HIGH SCHOOL050618,Clovis,Fresno,Adm GPA,3.918
FLOYD B BUCHANAN HIGH SCHOOL,FLOYD B BUCHANAN HIGH SCHOOL050618,Clovis,Fresno,App GPA,3.779805825
FOLSOM HIGH SCHOOL,FOLSOM HIGH SCHOOL050940,Folsom,Sacramento,Enrl GPA,4.028
FOLSOM HIGH SCHOOL,FOLSOM HIGH SCHOOL050940,Folsom,Sacramento,Adm GPA,3.987118644
FOLSOM HIGH SCHOOL,FOLSOM HIGH SCHOOL050940,Folsom,Sacramento,App GPA,3.788909091
FONTANA HIGH SCHOOL,FONTANA HIGH SCHOOL050945,Fontana,San Bernardino,Enrl GPA,3.867307692
FONTANA HIGH SCHOOL,FONTANA HIGH SCHOOL050945,Fontana,San Bernardino,Adm GPA,3.762391304
FONTANA HIGH SCHOOL,FONTANA HIGH SCHOOL050945,Fontana,San Bernardino,App GPA,3.547462687
FOOTHILL HIGH SCHOOL,FOOTHILL HIGH SCHOOL050213,Bakersfield,Kern,Enrl GPA,4.063333333
FOOTHILL HIGH SCHOOL,FOOTHILL HIGH SCHOOL050213,Bakersfield,Kern,Adm GPA,3.950540541
FOOTHILL HIGH SCHOOL,FOOTHILL HIGH SCHOOL050213,Bakersfield,Kern,App GPA,3.73754386
FOOTHILL HIGH SCHOOL,FOOTHILL HIGH SCHOOL052131,Sacramento,Sacramento,Enrl GPA,3.958
FOOTHILL HIGH SCHOOL,FOOTHILL HIGH SCHOOL052131,Sacramento,Sacramento,Adm GPA,3.836363636
FOOTHILL HIGH SCHOOL,FOOTHILL HIGH SCHOOL052131,Sacramento,Sacramento,App GPA,3.765789474
