CA High School,Calculation1,City,County,Measure Names,Measure Values
SAN MATEO HIGH SCHOOL,SAN MATEO HIGH SCHOOL053175,San Mateo,San Mateo,Enrollees,41
SAN MATEO HIGH SCHOOL,SAN MATEO HIGH SCHOOL053175,San Mateo,San Mateo,Admits,78
SAN MATEO HIGH SCHOOL,SAN MATEO HIGH SCHOOL053175,San Mateo,San Mateo,Applicants,114
SAN PASQUAL HIGH SCHOOL,SAN PASQUAL HIGH SCHOOL050884,Escondido,San Diego,Enrollees,39
SAN PASQUAL HIGH SCHOOL,SAN PASQUAL HIGH SCHOOL050884,Escondido,San Diego,Admits,76
SAN PASQUAL HIGH SCHOOL,SAN PASQUAL HIGH SCHOOL050884,Escondido,San Diego,Applicants,113
SAN PEDRO HIGH SCHOOL,SAN PEDRO HIGH SCHOOL053195,San Pedro,Los Angeles,Enrollees,20
SAN PEDRO HIGH SCHOOL,SAN PEDRO HIGH SCHOOL053195,San Pedro,Los Angeles,Admits,29
SAN PEDRO HIGH SCHOOL,SAN PEDRO HIGH SCHOOL053195,San Pedro,Los Angeles,Applicants,59
SAN RAFAEL HIGH SCHOOL,SAN RAFAEL HIGH SCHOOL053222,San Rafael,Marin,Enrollees,19
SAN RAFAEL HIGH SCHOOL,SAN RAFAEL HIGH SCHOOL053222,San Rafael,Marin,Admits,44
SAN RAFAEL HIGH SCHOOL,SAN RAFAEL HIGH SCHOOL053222,San Rafael,Marin,Applicants,64
SAN RAMON VALLEY HIGH SCHOOL,SAN RAMON VALLEY HIGH SCHOOL050725,Danville,Contra Costa,Enrollees,58
SAN RAMON VALLEY HIGH SCHOOL,SAN RAMON VALLEY HIGH SCHOOL050725,Danville,Contra Costa,Admits,110
SAN RAMON VALLEY HIGH SCHOOL,SAN RAMON VALLEY HIGH SCHOOL050725,Danville,Contra Costa,Applicants,176
SAN YSIDRO HIGH SCHOOL,SAN YSIDRO HIGH SCHOOL053628,San Diego,San Diego,Enrollees,28
SAN YSIDRO HIGH SCHOOL,SAN YSIDRO HIGH SCHOOL053628,San Diego,San Diego,Admits,48
SAN YSIDRO HIGH SCHOOL,SAN YSIDRO HIGH SCHOOL053628,San Diego,San Diego,Applicants,86
SANGER HIGH SCHOOL,SANGER HIGH SCHOOL053065,Sanger,Fresno,Enrollees,38
SANGER HIGH SCHOOL,SANGER HIGH SCHOOL053065,Sanger,Fresno,Admits,59
SANGER HIGH SCHOOL,SANGER HIGH SCHOOL053065,Sanger,Fresno,Applicants,100
SANTA ANA HIGH SCHOOL,SANTA ANA HIGH SCHOOL053235,Santa Ana,Orange,Enrollees,25
SANTA ANA HIGH SCHOOL,SANTA ANA HIGH SCHOOL053235,Santa Ana,Orange,Admits,38
SANTA ANA HIGH SCHOOL,SANTA ANA HIGH SCHOOL053235,Santa Ana,Orange,Applicants,77
SANTA BARBARA SENIOR HIGH SCHO,SANTA BARBARA SENIOR HIGH SCHO053275,Santa Barbara,Santa Barbara,Enrollees,33
SANTA BARBARA SENIOR HIGH SCHO,SANTA BARBARA SENIOR HIGH SCHO053275,Santa Barbara,Santa Barbara,Admits,70
SANTA BARBARA SENIOR HIGH SCHO,SANTA BARBARA SENIOR HIGH SCHO053275,Santa Barbara,Santa Barbara,Applicants,126
SANTA CATALINA SCHOOL,SANTA CATALINA SCHOOL052045,Monterey,Monterey,Enrollees,5
SANTA CATALINA SCHOOL,SANTA CATALINA SCHOOL052045,Monterey,Monterey,Admits,22
SANTA CATALINA SCHOOL,SANTA CATALINA SCHOOL052045,Monterey,Monterey,Applicants,35
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL052300,Oxnard,Ventura,Enrollees,6
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL052300,Oxnard,Ventura,Admits,8
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL052300,Oxnard,Ventura,Applicants,17
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL053280,Santa Clara,Santa Clara,Enrollees,27
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL053280,Santa Clara,Santa Clara,Admits,56
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL053280,Santa Clara,Santa Clara,Applicants,93
SANTA CLARITA CHRISTIAN SCHOOL,SANTA CLARITA CHRISTIAN SCHOOL050469,Santa Clarita,Los Angeles,Enrollees,3
SANTA CLARITA CHRISTIAN SCHOOL,SANTA CLARITA CHRISTIAN SCHOOL050469,Santa Clarita,Los Angeles,Admits,4
SANTA CLARITA CHRISTIAN SCHOOL,SANTA CLARITA CHRISTIAN SCHOOL050469,Santa Clarita,Los Angeles,Applicants,8
SANTA CRUZ HIGH SCHOOL,SANTA CRUZ HIGH SCHOOL053297,Santa Cruz,Santa Cruz,Enrollees,20
SANTA CRUZ HIGH SCHOOL,SANTA CRUZ HIGH SCHOOL053297,Santa Cruz,Santa Cruz,Admits,50
SANTA CRUZ HIGH SCHOOL,SANTA CRUZ HIGH SCHOOL053297,Santa Cruz,Santa Cruz,Applicants,71
SANTA FE CHRISTIAN SCHOOL,SANTA FE CHRISTIAN SCHOOL052741,Solana Beach,San Diego,Enrollees,5
SANTA FE CHRISTIAN SCHOOL,SANTA FE CHRISTIAN SCHOOL052741,Solana Beach,San Diego,Admits,23
SANTA FE CHRISTIAN SCHOOL,SANTA FE CHRISTIAN SCHOOL052741,Solana Beach,San Diego,Applicants,45
SANTA FE HIGH SCHOOL,SANTA FE HIGH SCHOOL053300,Santa Fe Springs,Los Angeles,Enrollees,39
SANTA FE HIGH SCHOOL,SANTA FE HIGH SCHOOL053300,Santa Fe Springs,Los Angeles,Admits,68
SANTA FE HIGH SCHOOL,SANTA FE HIGH SCHOOL053300,Santa Fe Springs,Los Angeles,Applicants,115
SANTA MARGARITA CATHOLIC HS,SANTA MARGARITA CATHOLIC HS052563,Rancho San Margarit,Orange,Enrollees,41
SANTA MARGARITA CATHOLIC HS,SANTA MARGARITA CATHOLIC HS052563,Rancho San Margarit,Orange,Admits,92
SANTA MARGARITA CATHOLIC HS,SANTA MARGARITA CATHOLIC HS052563,Rancho San Margarit,Orange,Applicants,193
SANTA MARIA HIGH SCHOOL,SANTA MARIA HIGH SCHOOL053305,Santa Maria,Santa Barbara,Enrollees,25
SANTA MARIA HIGH SCHOOL,SANTA MARIA HIGH SCHOOL053305,Santa Maria,Santa Barbara,Admits,42
SANTA MARIA HIGH SCHOOL,SANTA MARIA HIGH SCHOOL053305,Santa Maria,Santa Barbara,Applicants,66
SANTA MONICA HIGH SCHOOL,SANTA MONICA HIGH SCHOOL053320,Santa Monica,Los Angeles,Enrollees,76
SANTA MONICA HIGH SCHOOL,SANTA MONICA HIGH SCHOOL053320,Santa Monica,Los Angeles,Admits,185
SANTA MONICA HIGH SCHOOL,SANTA MONICA HIGH SCHOOL053320,Santa Monica,Los Angeles,Applicants,273
SANTA PAULA HIGH SCHOOL,SANTA PAULA HIGH SCHOOL053325,Santa Paula,Ventura,Enrollees,15
SANTA PAULA HIGH SCHOOL,SANTA PAULA HIGH SCHOOL053325,Santa Paula,Ventura,Admits,29
SANTA PAULA HIGH SCHOOL,SANTA PAULA HIGH SCHOOL053325,Santa Paula,Ventura,Applicants,44
SANTA ROSA ACADEMY,SANTA ROSA ACADEMY054106,Menifee,Riverside,Enrollees,
SANTA ROSA ACADEMY,SANTA ROSA ACADEMY054106,Menifee,Riverside,Admits,
SANTA ROSA ACADEMY,SANTA ROSA ACADEMY054106,Menifee,Riverside,Applicants,5
SANTA ROSA HIGH SCHOOL,SANTA ROSA HIGH SCHOOL053330,Santa Rosa,Sonoma,Enrollees,21
SANTA ROSA HIGH SCHOOL,SANTA ROSA HIGH SCHOOL053330,Santa Rosa,Sonoma,Admits,35
SANTA ROSA HIGH SCHOOL,SANTA ROSA HIGH SCHOOL053330,Santa Rosa,Sonoma,Applicants,60
SANTA SUSANA HIGH SCHOOL,SANTA SUSANA HIGH SCHOOL053372,Simi Valley,Ventura,Enrollees,29
SANTA SUSANA HIGH SCHOOL,SANTA SUSANA HIGH SCHOOL053372,Simi Valley,Ventura,Admits,48
SANTA SUSANA HIGH SCHOOL,SANTA SUSANA HIGH SCHOOL053372,Simi Valley,Ventura,Applicants,70
SANTA TERESA HIGH SCHOOL,SANTA TERESA HIGH SCHOOL053106,San Jose,Santa Clara,Enrollees,48
SANTA TERESA HIGH SCHOOL,SANTA TERESA HIGH SCHOOL053106,San Jose,Santa Clara,Admits,76
SANTA TERESA HIGH SCHOOL,SANTA TERESA HIGH SCHOOL053106,San Jose,Santa Clara,Applicants,123
SANTA YNEZ VALLEY UNION HS,SANTA YNEZ VALLEY UNION HS053340,Santa Ynez,Santa Barbara,Enrollees,18
SANTA YNEZ VALLEY UNION HS,SANTA YNEZ VALLEY UNION HS053340,Santa Ynez,Santa Barbara,Admits,26
SANTA YNEZ VALLEY UNION HS,SANTA YNEZ VALLEY UNION HS053340,Santa Ynez,Santa Barbara,Applicants,52
SANTANA HIGH SCHOOL,SANTANA HIGH SCHOOL053342,Santee,San Diego,Enrollees,13
SANTANA HIGH SCHOOL,SANTANA HIGH SCHOOL053342,Santee,San Diego,Admits,28
SANTANA HIGH SCHOOL,SANTANA HIGH SCHOOL053342,Santee,San Diego,Applicants,43
SANTEE EDUCATION COMPLEX,SANTEE EDUCATION COMPLEX053974,Los Angeles,Los Angeles,Enrollees,18
SANTEE EDUCATION COMPLEX,SANTEE EDUCATION COMPLEX053974,Los Angeles,Los Angeles,Admits,30
SANTEE EDUCATION COMPLEX,SANTEE EDUCATION COMPLEX053974,Los Angeles,Los Angeles,Applicants,64
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL050692,Corona,Riverside,Enrollees,107
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL050692,Corona,Riverside,Admits,168
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL050692,Corona,Riverside,Applicants,228
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL051033,Garden Grove,Orange,Enrollees,34
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL051033,Garden Grove,Orange,Admits,53
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL051033,Garden Grove,Orange,Applicants,95
SARATOGA HIGH SCHOOL,SARATOGA HIGH SCHOOL053343,Saratoga,Santa Clara,Enrollees,61
SARATOGA HIGH SCHOOL,SARATOGA HIGH SCHOOL053343,Saratoga,Santa Clara,Admits,169
SARATOGA HIGH SCHOOL,SARATOGA HIGH SCHOOL053343,Saratoga,Santa Clara,Applicants,237
SAUGUS HIGH SCHOOL,SAUGUS HIGH SCHOOL053336,Saugus,Los Angeles,Enrollees,19
SAUGUS HIGH SCHOOL,SAUGUS HIGH SCHOOL053336,Saugus,Los Angeles,Admits,52
SAUGUS HIGH SCHOOL,SAUGUS HIGH SCHOOL053336,Saugus,Los Angeles,Applicants,105
SAVANNA HIGH SCHOOL,SAVANNA HIGH SCHOOL050087,Anaheim,Orange,Enrollees,14
SAVANNA HIGH SCHOOL,SAVANNA HIGH SCHOOL050087,Anaheim,Orange,Admits,28
SAVANNA HIGH SCHOOL,SAVANNA HIGH SCHOOL050087,Anaheim,Orange,Applicants,58
SCH ENGINEERING & SCIENCES,SCH ENGINEERING & SCIENCES054286,Sacramento,Sacramento,Enrollees,5
SCH ENGINEERING & SCIENCES,SCH ENGINEERING & SCIENCES054286,Sacramento,Sacramento,Admits,7
SCH ENGINEERING & SCIENCES,SCH ENGINEERING & SCIENCES054286,Sacramento,Sacramento,Applicants,11
SCHOOL HISTORY & DRAMATIC ARTS,SCHOOL HISTORY & DRAMATIC ARTS054545,Los Angeles,Los Angeles,Enrollees,
SCHOOL HISTORY & DRAMATIC ARTS,SCHOOL HISTORY & DRAMATIC ARTS054545,Los Angeles,Los Angeles,Admits,3
SCHOOL HISTORY & DRAMATIC ARTS,SCHOOL HISTORY & DRAMATIC ARTS054545,Los Angeles,Los Angeles,Applicants,8
SCHOOL OF ARTS AND ENTERPRISE,SCHOOL OF ARTS AND ENTERPRISE053993,Pomona,Los Angeles,Enrollees,5
SCHOOL OF ARTS AND ENTERPRISE,SCHOOL OF ARTS AND ENTERPRISE053993,Pomona,Los Angeles,Admits,7
SCHOOL OF ARTS AND ENTERPRISE,SCHOOL OF ARTS AND ENTERPRISE053993,Pomona,Los Angeles,Applicants,10
SCHOOL OF ARTS AND SCIENCES,SCHOOL OF ARTS AND SCIENCES053015,Sacramento,Sacramento,Enrollees,4
SCHOOL OF ARTS AND SCIENCES,SCHOOL OF ARTS AND SCIENCES053015,Sacramento,Sacramento,Admits,6
SCHOOL OF ARTS AND SCIENCES,SCHOOL OF ARTS AND SCIENCES053015,Sacramento,Sacramento,Applicants,12
SCHOOL VISUAL ARTS HUMANITIES,SCHOOL VISUAL ARTS HUMANITIES054243,Los Angeles,Los Angeles,Enrollees,9
SCHOOL VISUAL ARTS HUMANITIES,SCHOOL VISUAL ARTS HUMANITIES054243,Los Angeles,Los Angeles,Admits,17
SCHOOL VISUAL ARTS HUMANITIES,SCHOOL VISUAL ARTS HUMANITIES054243,Los Angeles,Los Angeles,Applicants,29
SCHURR HIGH SCHOOL,SCHURR HIGH SCHOOL052037,Montebello,Los Angeles,Enrollees,43
SCHURR HIGH SCHOOL,SCHURR HIGH SCHOOL052037,Montebello,Los Angeles,Admits,75
SCHURR HIGH SCHOOL,SCHURR HIGH SCHOOL052037,Montebello,Los Angeles,Applicants,140
SCOTTS VALLEY HIGH SCHOOL,SCOTTS VALLEY HIGH SCHOOL053598,Scotts Valley,Santa Cruz,Enrollees,15
SCOTTS VALLEY HIGH SCHOOL,SCOTTS VALLEY HIGH SCHOOL053598,Scotts Valley,Santa Cruz,Admits,32
SCOTTS VALLEY HIGH SCHOOL,SCOTTS VALLEY HIGH SCHOOL053598,Scotts Valley,Santa Cruz,Applicants,47
SCRIPPS RANCH HIGH SCHOOL,SCRIPPS RANCH HIGH SCHOOL052834,San Diego,San Diego,Enrollees,68
SCRIPPS RANCH HIGH SCHOOL,SCRIPPS RANCH HIGH SCHOOL052834,San Diego,San Diego,Admits,150
SCRIPPS RANCH HIGH SCHOOL,SCRIPPS RANCH HIGH SCHOOL052834,San Diego,San Diego,Applicants,234
SEASIDE HIGH SCHOOL,SEASIDE HIGH SCHOOL052048,Seaside,Monterey,Enrollees,9
SEASIDE HIGH SCHOOL,SEASIDE HIGH SCHOOL052048,Seaside,Monterey,Admits,16
SEASIDE HIGH SCHOOL,SEASIDE HIGH SCHOOL052048,Seaside,Monterey,Applicants,31
SEGERSTROM HIGH SCHOOL,SEGERSTROM HIGH SCHOOL054018,Santa Ana,Orange,Enrollees,46
SEGERSTROM HIGH SCHOOL,SEGERSTROM HIGH SCHOOL054018,Santa Ana,Orange,Admits,78
SEGERSTROM HIGH SCHOOL,SEGERSTROM HIGH SCHOOL054018,Santa Ana,Orange,Applicants,170
SELMA HIGH SCHOOL,SELMA HIGH SCHOOL053350,Selma,Fresno,Enrollees,18
SELMA HIGH SCHOOL,SELMA HIGH SCHOOL053350,Selma,Fresno,Admits,32
SELMA HIGH SCHOOL,SELMA HIGH SCHOOL053350,Selma,Fresno,Applicants,45
SEQUOIA HIGH SCHOOL,SEQUOIA HIGH SCHOOL052605,Redwood City,San Mateo,Enrollees,36
SEQUOIA HIGH SCHOOL,SEQUOIA HIGH SCHOOL052605,Redwood City,San Mateo,Admits,100
SEQUOIA HIGH SCHOOL,SEQUOIA HIGH SCHOOL052605,Redwood City,San Mateo,Applicants,161
SERRA HIGH,SERRA HIGH052891,San Diego,San Diego,Enrollees,30
SERRA HIGH,SERRA HIGH052891,San Diego,San Diego,Admits,61
SERRA HIGH,SERRA HIGH052891,San Diego,San Diego,Applicants,101
SERRANO HIGH SCHOOL,SERRANO HIGH SCHOOL052437,Phelan,San Bernardino,Enrollees,24
SERRANO HIGH SCHOOL,SERRANO HIGH SCHOOL052437,Phelan,San Bernardino,Admits,36
SERRANO HIGH SCHOOL,SERRANO HIGH SCHOOL052437,Phelan,San Bernardino,Applicants,48
SERVITE HIGH SCHOOL,SERVITE HIGH SCHOOL050088,Anaheim,Orange,Enrollees,17
SERVITE HIGH SCHOOL,SERVITE HIGH SCHOOL050088,Anaheim,Orange,Admits,36
SERVITE HIGH SCHOOL,SERVITE HIGH SCHOOL050088,Anaheim,Orange,Applicants,65
SHADOW HILLS HIGH SCHOOL,SHADOW HILLS HIGH SCHOOL054345,Indio,Riverside,Enrollees,8
SHADOW HILLS HIGH SCHOOL,SHADOW HILLS HIGH SCHOOL054345,Indio,Riverside,Admits,18
SHADOW HILLS HIGH SCHOOL,SHADOW HILLS HIGH SCHOOL054345,Indio,Riverside,Applicants,26
SHAFTER HIGH SCHOOL,SHAFTER HIGH SCHOOL053360,Shafter,Kern,Enrollees,
SHAFTER HIGH SCHOOL,SHAFTER HIGH SCHOOL053360,Shafter,Kern,Admits,7
SHAFTER HIGH SCHOOL,SHAFTER HIGH SCHOOL053360,Shafter,Kern,Applicants,16
SHALHEVET HIGH SCHOOL,SHALHEVET HIGH SCHOOL051792,Los Angeles,Los Angeles,Enrollees,5
SHALHEVET HIGH SCHOOL,SHALHEVET HIGH SCHOOL051792,Los Angeles,Los Angeles,Admits,7
SHALHEVET HIGH SCHOOL,SHALHEVET HIGH SCHOOL051792,Los Angeles,Los Angeles,Applicants,17
SHASTA HIGH SCHOOL,SHASTA HIGH SCHOOL052585,Redding,Shasta,Enrollees,16
SHASTA HIGH SCHOOL,SHASTA HIGH SCHOOL052585,Redding,Shasta,Admits,28
SHASTA HIGH SCHOOL,SHASTA HIGH SCHOOL052585,Redding,Shasta,Applicants,40
SHELDON HIGH SCHOOL,SHELDON HIGH SCHOOL052792,Sacramento,Sacramento,Enrollees,41
SHELDON HIGH SCHOOL,SHELDON HIGH SCHOOL052792,Sacramento,Sacramento,Admits,72
SHELDON HIGH SCHOOL,SHELDON HIGH SCHOOL052792,Sacramento,Sacramento,Applicants,115
SHEPHERDS GROVE HIGH SCHOOL,SHEPHERDS GROVE HIGH SCHOOL051076,Garden Grove,Orange,Enrollees,3
SHEPHERDS GROVE HIGH SCHOOL,SHEPHERDS GROVE HIGH SCHOOL051076,Garden Grove,Orange,Admits,4
SHEPHERDS GROVE HIGH SCHOOL,SHEPHERDS GROVE HIGH SCHOOL051076,Garden Grove,Orange,Applicants,6
SHERMAN E BURROUGHS HS,SHERMAN E BURROUGHS HS050550,Ridgecrest,Kern,Enrollees,4
SHERMAN E BURROUGHS HS,SHERMAN E BURROUGHS HS050550,Ridgecrest,Kern,Admits,11
SHERMAN E BURROUGHS HS,SHERMAN E BURROUGHS HS050550,Ridgecrest,Kern,Applicants,22
SHERMAN OAKS CTR ENRCHED STDS,SHERMAN OAKS CTR ENRCHED STDS052617,Reseda,Los Angeles,Enrollees,40
SHERMAN OAKS CTR ENRCHED STDS,SHERMAN OAKS CTR ENRCHED STDS052617,Reseda,Los Angeles,Admits,61
SHERMAN OAKS CTR ENRCHED STDS,SHERMAN OAKS CTR ENRCHED STDS052617,Reseda,Los Angeles,Applicants,97
SIERRA CANYON SCHOOL,SIERRA CANYON SCHOOL054038,Chatsworth,Los Angeles,Enrollees,12
SIERRA CANYON SCHOOL,SIERRA CANYON SCHOOL054038,Chatsworth,Los Angeles,Admits,37
SIERRA CANYON SCHOOL,SIERRA CANYON SCHOOL054038,Chatsworth,Los Angeles,Applicants,59
SIERRA CHARTER SCHOOL,SIERRA CHARTER SCHOOL053688,Fresno,Fresno,Enrollees,
SIERRA CHARTER SCHOOL,SIERRA CHARTER SCHOOL053688,Fresno,Fresno,Admits,7
SIERRA CHARTER SCHOOL,SIERRA CHARTER SCHOOL053688,Fresno,Fresno,Applicants,19
SIERRA HIGH SCHOOL,SIERRA HIGH SCHOOL051903,Manteca,San Joaquin,Enrollees,12
SIERRA HIGH SCHOOL,SIERRA HIGH SCHOOL051903,Manteca,San Joaquin,Admits,20
SIERRA HIGH SCHOOL,SIERRA HIGH SCHOOL051903,Manteca,San Joaquin,Applicants,38
SIERRA PACIFIC HIGH SCHOOL,SIERRA PACIFIC HIGH SCHOOL054422,Hanford,Kings,Enrollees,9
SIERRA PACIFIC HIGH SCHOOL,SIERRA PACIFIC HIGH SCHOOL054422,Hanford,Kings,Admits,17
SIERRA PACIFIC HIGH SCHOOL,SIERRA PACIFIC HIGH SCHOOL054422,Hanford,Kings,Applicants,23
SIERRA VISTA HIGH SCHOOL,SIERRA VISTA HIGH SCHOOL050228,Baldwin Park,Los Angeles,Enrollees,38
SIERRA VISTA HIGH SCHOOL,SIERRA VISTA HIGH SCHOOL050228,Baldwin Park,Los Angeles,Admits,58
SIERRA VISTA HIGH SCHOOL,SIERRA VISTA HIGH SCHOOL050228,Baldwin Park,Los Angeles,Applicants,86
SILVER CREEK HIGH SCHOOL,SILVER CREEK HIGH SCHOOL053100,San Jose,Santa Clara,Enrollees,54
SILVER CREEK HIGH SCHOOL,SILVER CREEK HIGH SCHOOL053100,San Jose,Santa Clara,Admits,89
SILVER CREEK HIGH SCHOOL,SILVER CREEK HIGH SCHOOL053100,San Jose,Santa Clara,Applicants,146
SILVER VALLEY HIGH SCHOOL,SILVER VALLEY HIGH SCHOOL050711,Yermo,San Bernardino,Enrollees,4
SILVER VALLEY HIGH SCHOOL,SILVER VALLEY HIGH SCHOOL050711,Yermo,San Bernardino,Admits,5
SILVER VALLEY HIGH SCHOOL,SILVER VALLEY HIGH SCHOOL050711,Yermo,San Bernardino,Applicants,7
SILVERADO HIGH SCHOOL,SILVERADO HIGH SCHOOL053682,Victorville,San Bernardino,Enrollees,24
SILVERADO HIGH SCHOOL,SILVERADO HIGH SCHOOL053682,Victorville,San Bernardino,Admits,34
SILVERADO HIGH SCHOOL,SILVERADO HIGH SCHOOL053682,Victorville,San Bernardino,Applicants,45
SIMI VALLEY HIGH SCHOOL,SIMI VALLEY HIGH SCHOOL053380,Simi Valley,Ventura,Enrollees,27
SIMI VALLEY HIGH SCHOOL,SIMI VALLEY HIGH SCHOOL053380,Simi Valley,Ventura,Admits,48
SIMI VALLEY HIGH SCHOOL,SIMI VALLEY HIGH SCHOOL053380,Simi Valley,Ventura,Applicants,83
SIR FRANCIS DRAKE HIGH SCHOOL,SIR FRANCIS DRAKE HIGH SCHOOL052770,San Anselmo,Marin,Enrollees,20
SIR FRANCIS DRAKE HIGH SCHOOL,SIR FRANCIS DRAKE HIGH SCHOOL052770,San Anselmo,Marin,Admits,47
SIR FRANCIS DRAKE HIGH SCHOOL,SIR FRANCIS DRAKE HIGH SCHOOL052770,San Anselmo,Marin,Applicants,73
SKYLINE HIGH SCHOOL,SKYLINE HIGH SCHOOL052238,Oakland,Alameda,Enrollees,40
SKYLINE HIGH SCHOOL,SKYLINE HIGH SCHOOL052238,Oakland,Alameda,Admits,56
SKYLINE HIGH SCHOOL,SKYLINE HIGH SCHOOL052238,Oakland,Alameda,Applicants,96
SOAR HIGH SCHOOL,SOAR HIGH SCHOOL051869,Lancaster,Los Angeles,Enrollees,22
SOAR HIGH SCHOOL,SOAR HIGH SCHOOL051869,Lancaster,Los Angeles,Admits,33
SOAR HIGH SCHOOL,SOAR HIGH SCHOOL051869,Lancaster,Los Angeles,Applicants,55
SOCIAL JSTC SCHOOLS-FINE ARTS,SOCIAL JSTC SCHOOLS-FINE ARTS054547,Los Angeles,Los Angeles,Enrollees,
SOCIAL JSTC SCHOOLS-FINE ARTS,SOCIAL JSTC SCHOOLS-FINE ARTS054547,Los Angeles,Los Angeles,Admits,4
SOCIAL JSTC SCHOOLS-FINE ARTS,SOCIAL JSTC SCHOOLS-FINE ARTS054547,Los Angeles,Los Angeles,Applicants,14
SOCIAL JUSTICE HUMANITAS ACAD,SOCIAL JUSTICE HUMANITAS ACAD054542,San Fernando,Los Angeles,Enrollees,14
SOCIAL JUSTICE HUMANITAS ACAD,SOCIAL JUSTICE HUMANITAS ACAD054542,San Fernando,Los Angeles,Admits,16
SOCIAL JUSTICE HUMANITAS ACAD,SOCIAL JUSTICE HUMANITAS ACAD054542,San Fernando,Los Angeles,Applicants,33
SOCIAL JUSTICE LDRSHP @ TORRES,SOCIAL JUSTICE LDRSHP @ TORRES054444,Los Angeles,Los Angeles,Enrollees,5
SOCIAL JUSTICE LDRSHP @ TORRES,SOCIAL JUSTICE LDRSHP @ TORRES054444,Los Angeles,Los Angeles,Admits,11
SOCIAL JUSTICE LDRSHP @ TORRES,SOCIAL JUSTICE LDRSHP @ TORRES054444,Los Angeles,Los Angeles,Applicants,23
SOLEDAD HIGH SCHOOL,SOLEDAD HIGH SCHOOL053557,Soledad,Monterey,Enrollees,11
SOLEDAD HIGH SCHOOL,SOLEDAD HIGH SCHOOL053557,Soledad,Monterey,Admits,16
SOLEDAD HIGH SCHOOL,SOLEDAD HIGH SCHOOL053557,Soledad,Monterey,Applicants,34
SONOMA ACADEMY,SONOMA ACADEMY053626,Santa Rosa,Sonoma,Enrollees,4
SONOMA ACADEMY,SONOMA ACADEMY053626,Santa Rosa,Sonoma,Admits,11
SONOMA ACADEMY,SONOMA ACADEMY053626,Santa Rosa,Sonoma,Applicants,19
SONOMA VALLEY HIGH SCHOOL,SONOMA VALLEY HIGH SCHOOL053390,Sonoma,Sonoma,Enrollees,16
SONOMA VALLEY HIGH SCHOOL,SONOMA VALLEY HIGH SCHOOL053390,Sonoma,Sonoma,Admits,35
SONOMA VALLEY HIGH SCHOOL,SONOMA VALLEY HIGH SCHOOL053390,Sonoma,Sonoma,Applicants,57
SONORA HIGH SCHOOL,SONORA HIGH SCHOOL051327,La Habra,Orange,Enrollees,21
SONORA HIGH SCHOOL,SONORA HIGH SCHOOL051327,La Habra,Orange,Admits,45
SONORA HIGH SCHOOL,SONORA HIGH SCHOOL051327,La Habra,Orange,Applicants,82
SONORA HIGH SCHOOL,SONORA HIGH SCHOOL053395,Sonora,Tuolumne,Enrollees,5
SONORA HIGH SCHOOL,SONORA HIGH SCHOOL053395,Sonora,Tuolumne,Admits,16
SONORA HIGH SCHOOL,SONORA HIGH SCHOOL053395,Sonora,Tuolumne,Applicants,23
SOQUEL HIGH SCHOOL,SOQUEL HIGH SCHOOL053398,Soquel,Santa Cruz,Enrollees,19
SOQUEL HIGH SCHOOL,SOQUEL HIGH SCHOOL053398,Soquel,Santa Cruz,Admits,31
SOQUEL HIGH SCHOOL,SOQUEL HIGH SCHOOL053398,Soquel,Santa Cruz,Applicants,51
SOUTH EAST HIGH SCHOOL,SOUTH EAST HIGH SCHOOL053980,South Gate,Los Angeles,Enrollees,36
SOUTH EAST HIGH SCHOOL,SOUTH EAST HIGH SCHOOL053980,South Gate,Los Angeles,Admits,54
SOUTH EAST HIGH SCHOOL,SOUTH EAST HIGH SCHOOL053980,South Gate,Los Angeles,Applicants,103
SOUTH EL MONTE HIGH SCHOOL,SOUTH EL MONTE HIGH SCHOOL053404,South El Monte,Los Angeles,Enrollees,47
SOUTH EL MONTE HIGH SCHOOL,SOUTH EL MONTE HIGH SCHOOL053404,South El Monte,Los Angeles,Admits,64
SOUTH EL MONTE HIGH SCHOOL,SOUTH EL MONTE HIGH SCHOOL053404,South El Monte,Los Angeles,Applicants,93
SOUTH FORK HIGH SCHOOL,SOUTH FORK HIGH SCHOOL051980,Miranda,Humboldt,Enrollees,
SOUTH FORK HIGH SCHOOL,SOUTH FORK HIGH SCHOOL051980,Miranda,Humboldt,Admits,3
SOUTH FORK HIGH SCHOOL,SOUTH FORK HIGH SCHOOL051980,Miranda,Humboldt,Applicants,7
SOUTH GATE HIGH SCHOOL,SOUTH GATE HIGH SCHOOL053400,South Gate,Los Angeles,Enrollees,62
